"DateTime","Branch","FromBus","ToBus","Flow (MW) (From->To)","Capacity (MW)","DynamicLoss (MW)","FixedLoss (MW)","FromBusPrice ($/MWh)","ToBusPrice ($/MWh)","BranchPrice ($/MWh)","BranchRentals ($)"
"20-OCT-2013 07:30","ABY_T2.T2","554","555",4.61,6.30,0.04,0.02,9.03,9.20,0.00,0.14
"20-OCT-2013 07:30","ADD_ISL1.1","535","551",4.69,159.93,0.01,0.00,9.36,9.37,0.00,0.00
"20-OCT-2013 07:30","ADD_ISL1.2","803","551",0.00,159.93,0.00,0.00,9.37,9.37,0.00,0.00
"20-OCT-2013 07:30","ADD_ISL1.3","552","551",-4.68,2000.00,0.00,0.00,9.37,9.37,0.00,0.00
"20-OCT-2013 07:30","ADD_ISL2.1","528","535",-25.98,159.93,0.06,0.00,9.38,9.36,0.00,0.00
"20-OCT-2013 07:30","ADD_ISL4.1","535","550",27.15,159.93,0.04,0.00,9.36,9.37,0.00,0.00
"20-OCT-2013 07:30","ADD_ISL4.2","528","550",-23.50,159.93,0.02,0.00,9.38,9.37,0.00,0.00
"20-OCT-2013 07:30","ADD_ISL4.3","553","550",-3.60,2000.00,0.00,0.00,9.37,9.37,0.00,0.00
"20-OCT-2013 07:30","ADD_T2.T2","528","527",4.33,38.70,0.01,0.01,9.38,9.40,0.00,-0.06
"20-OCT-2013 07:30","ADD_T3.T3","528","527",4.32,38.70,0.01,0.01,9.38,9.40,0.00,-0.06
"20-OCT-2013 07:30","ADD_T5.T5","528","802",0.02,34.29,0.00,0.04,9.38,9.40,0.00,-0.17
"20-OCT-2013 07:30","ADD_T6.T6","528","527",7.78,34.29,0.01,0.04,9.38,9.40,0.00,-0.17
"20-OCT-2013 07:30","ADD_T7.T7","528","527",4.53,34.29,0.01,0.04,9.38,9.40,0.00,-0.17
"20-OCT-2013 07:30","ALB_HEN1.1","26","18",-16.11,100.79,0.09,0.00,10.47,10.42,0.00,0.00
"20-OCT-2013 07:30","ALB_HEN2.1","26","18",-16.11,100.79,0.09,0.00,10.47,10.42,0.00,0.00
"20-OCT-2013 07:30","ALB_HEN3.1","27","19",-77.69,590.25,0.20,0.00,10.47,10.43,0.00,0.25
"20-OCT-2013 07:30","ALB_HPI1.1","27","14",-26.28,590.25,0.04,0.00,10.47,10.46,0.00,-0.05
"20-OCT-2013 07:30","ALB_SVL1.1","27","21",16.77,305.00,0.02,0.00,10.47,10.48,0.00,0.00
"20-OCT-2013 07:30","ALB_SVL2.1","27","22",15.71,305.00,0.02,0.00,10.47,10.48,0.00,0.00
"20-OCT-2013 07:30","ALB_T3.T3","27","24",14.81,116.90,0.02,0.04,10.47,10.48,0.00,-0.20
"20-OCT-2013 07:30","ALB_T4.L4","776","25",0.00,71.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","ALB_T4.M4","26","25",-16.76,200.00,0.01,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","ALB_T4.T4","27","25",16.78,200.00,0.00,0.04,10.47,10.47,0.00,-0.21
"20-OCT-2013 07:30","ALB_T6.T6","27","24",14.81,116.90,0.02,0.04,10.47,10.48,0.00,-0.20
"20-OCT-2013 07:30","ALB_T8.T8","27","24",24.74,142.00,0.03,0.03,10.47,10.48,0.00,-0.18
"20-OCT-2013 07:30","ALB_WRD1.1","26","54",16.38,82.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","ALB_WRD2.1","26","53",16.45,82.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","ALB_WRD3.1","26","748",15.98,62.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","ALB_WRD4.1","27","55",0.04,579.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","AMS_HKK.1","601","599",0.00,2000.00,0.00,0.00,9.12,9.12,0.00,0.00
"20-OCT-2013 07:30","ANI_MAT.1","177","756",16.32,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","ANI_T1.L1","172","175",8.25,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","ANI_T1.M1","174","175",-0.09,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","ANI_T1.T1","177","175",-8.16,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","ANI_T2.L2","173","176",8.25,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","ANI_T2.M2","174","176",-0.09,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","ANI_T2.T2","177","176",-8.16,2000.00,0.00,0.00,9.85,9.85,0.00,0.00
"20-OCT-2013 07:30","APS_T1.T1","582","583",-0.16,1.10,0.00,0.01,8.91,8.90,0.00,-0.05
"20-OCT-2013 07:30","ARA_T1.T1","181","180",-9.00,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","ARA_T2.T2","181","178",-9.00,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","ARA_T3.T3","181","179",-9.00,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","ARA_WRK.1","181","229",27.00,266.00,0.01,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","ARG_T1.T1","487","486",-11.00,2000.00,0.00,0.00,9.64,9.64,0.00,0.00
"20-OCT-2013 07:30","ARI_BOB1.1","118","84",5.82,56.59,0.17,0.00,10.28,10.51,0.00,-0.20
"20-OCT-2013 07:30","ARI_HAM1.1","118","129",9.23,56.59,0.10,0.00,10.28,10.35,0.00,-0.19
"20-OCT-2013 07:30","ARI_HAM2.1","118","129",9.18,56.59,0.10,0.00,10.28,10.35,0.00,-0.19
"20-OCT-2013 07:30","ARI_HTI.1","118","135",0.19,63.83,0.00,0.00,10.28,10.36,0.00,0.00
"20-OCT-2013 07:30","ARI_KIN1.1","753","142",23.02,63.83,0.27,0.00,9.80,10.17,0.00,2.95
"20-OCT-2013 07:30","ARI_KIN2.1","753","142",22.98,70.68,0.24,0.00,9.80,10.17,0.00,3.09
"20-OCT-2013 07:30","ARI_ONG.1","118","133",-3.46,63.83,0.03,0.00,10.28,10.31,0.00,-0.22
"20-OCT-2013 07:30","ARI_ONG.2","146","133",15.20,63.83,0.18,0.00,10.31,10.31,0.00,-0.90
"20-OCT-2013 07:30","ARI_ONG.3","135","133",-11.55,70.68,0.04,0.00,10.36,10.31,0.00,0.07
"20-OCT-2013 07:30","ARI_T1.T1","118","113",-21.00,2000.00,0.00,0.00,10.28,10.28,0.00,0.00
"20-OCT-2013 07:30","ARI_T5.T5","753","115",-11.50,2000.00,0.00,0.00,9.80,9.80,0.00,0.00
"20-OCT-2013 07:30","ARI_T6.T6","753","114",-11.50,2000.00,0.00,0.00,9.80,9.80,0.00,0.00
"20-OCT-2013 07:30","ARI_T7.T7","753","116",-11.50,2000.00,0.00,0.00,9.80,9.80,0.00,0.00
"20-OCT-2013 07:30","ARI_T8.T8","753","117",-11.50,2000.00,0.00,0.00,9.80,9.80,0.00,0.00
"20-OCT-2013 07:30","ASB_BRY.1","558","567",87.88,730.00,0.96,0.00,9.25,9.33,0.00,-1.08
"20-OCT-2013 07:30","ASB_HBK1.1","557","581",-15.00,2000.00,0.00,0.00,9.26,9.26,0.00,0.00
"20-OCT-2013 07:30","ASB_ISL1.1","558","539",113.77,730.00,1.07,0.00,9.25,9.35,0.00,0.74
"20-OCT-2013 07:30","ASB_T1.T1","558","556",8.22,66.30,0.02,0.02,9.25,9.27,0.00,-0.11
"20-OCT-2013 07:30","ASB_T10.T10","558","557",5.10,147.50,0.00,0.05,9.25,9.26,0.00,-0.23
"20-OCT-2013 07:30","ASB_T3.T3","558","556",8.22,66.30,0.02,0.05,9.25,9.27,0.00,-0.25
"20-OCT-2013 07:30","ASB_T8.T8","558","557",4.23,120.50,0.01,0.03,9.25,9.26,0.00,-0.14
"20-OCT-2013 07:30","ASB_TIM_TWZ1.1","558","569",-114.71,730.48,0.94,0.00,9.25,9.18,0.00,-0.21
"20-OCT-2013 07:30","ASB_TIM_TWZ1.2","569","573",19.87,272.00,0.05,0.00,9.18,9.21,0.00,0.10
"20-OCT-2013 07:30","ASB_TIM_TWZ1.3","569","669",-135.78,730.00,1.20,0.00,9.18,9.08,0.00,0.81
"20-OCT-2013 07:30","ASB_TIM_TWZ2.1","558","568",-114.68,730.48,0.94,0.00,9.25,9.18,0.00,-0.21
"20-OCT-2013 07:30","ASB_TIM_TWZ2.2","568","572",19.92,272.00,0.05,0.00,9.18,9.21,0.00,0.10
"20-OCT-2013 07:30","ASB_TIM_TWZ2.3","568","669",-135.81,730.00,1.20,0.00,9.18,9.08,0.00,0.81
"20-OCT-2013 07:30","ASY_SBK.1","530","543",0.67,42.41,0.00,0.00,9.49,9.52,0.00,0.00
"20-OCT-2013 07:30","ASY_T3.T3","529","530",-4.49,11.20,0.02,0.03,9.58,9.49,0.00,-0.05
"20-OCT-2013 07:30","ASY_T5.T5","529","530",-4.44,11.30,0.02,0.04,9.58,9.49,0.00,-0.07
"20-OCT-2013 07:30","ASY_WPR.1","530","547",-9.75,42.41,0.12,0.00,9.49,9.40,0.00,-0.13
"20-OCT-2013 07:30","ATI_OHK.1","188","186",-199.34,415.35,0.46,0.00,10.00,9.96,0.00,2.02
"20-OCT-2013 07:30","ATI_T1.T1","188","187",-3.65,2000.00,0.00,0.00,10.00,10.00,0.00,0.00
"20-OCT-2013 07:30","ATI_T2.T2","188","187",-3.65,2000.00,0.00,0.00,10.00,10.00,0.00,0.00
"20-OCT-2013 07:30","ATI_T3.T3","188","187",-3.65,2000.00,0.00,0.00,10.00,10.00,0.00,0.00
"20-OCT-2013 07:30","ATI_T4.T4","188","187",-4.06,2000.00,0.00,0.00,10.00,10.00,0.00,0.00
"20-OCT-2013 07:30","ATI_TRK1.1","188","277",26.35,352.09,0.13,0.00,10.00,10.04,0.00,-0.16
"20-OCT-2013 07:30","ATI_TRK2.1","188","277",26.35,352.09,0.13,0.00,10.00,10.04,0.00,-0.16
"20-OCT-2013 07:30","ATI_WKM.1","188","199",161.19,345.99,1.20,0.00,10.00,10.16,0.00,6.72
"20-OCT-2013 07:30","ATU_DOB1.1","526","595",-2.40,64.00,0.02,0.00,9.72,9.65,0.00,0.00
"20-OCT-2013 07:30","ATU_RFN_IGH1.1","526","521",1.87,62.11,0.02,0.00,9.72,9.83,0.00,0.00
"20-OCT-2013 07:30","ATU_RFN_IGH1.2","490","521",1.85,62.11,0.01,0.00,9.75,9.83,0.00,0.00
"20-OCT-2013 07:30","AVI_BEN1.1","616","630",11.73,225.20,0.02,0.00,9.04,9.06,0.00,0.01
"20-OCT-2013 07:30","AVI_BEN2.1","616","630",11.74,225.20,0.02,0.00,9.04,9.06,0.00,0.01
"20-OCT-2013 07:30","AVI_T1.T1","616","614",-24.06,2000.00,0.00,0.00,9.04,9.04,0.00,0.00
"20-OCT-2013 07:30","AVI_T2.T2","616","612",-24.06,2000.00,0.00,0.00,9.04,9.04,0.00,0.00
"20-OCT-2013 07:30","AVI_T3.T3","616","615",-24.06,2000.00,0.00,0.00,9.04,9.04,0.00,0.00
"20-OCT-2013 07:30","AVI_T4.T4","616","613",-24.06,2000.00,0.00,0.00,9.04,9.04,0.00,0.00
"20-OCT-2013 07:30","AVI_WTK.1","616","678",72.79,308.65,0.08,0.00,9.04,9.05,0.00,-0.05
"20-OCT-2013 07:30","BAL_GOR.1","685","699",1.49,56.59,0.03,0.00,9.28,9.46,0.00,-0.01
"20-OCT-2013 07:30","BAL_HWB.1","685","689",-13.23,56.59,0.16,0.00,9.28,9.17,0.00,-0.03
"20-OCT-2013 07:30","BAL_HWB.2","689","707",-13.39,56.59,0.11,0.00,9.17,9.10,0.00,-0.02
"20-OCT-2013 07:30","BAL_MSG.1","684","686",0.00,2000.00,0.00,0.00,9.30,9.30,0.00,0.00
"20-OCT-2013 07:30","BAL_T1.T1","685","684",5.78,30.50,0.01,0.02,9.28,9.30,0.00,-0.11
"20-OCT-2013 07:30","BAL_T2.T2","685","684",5.78,30.50,0.01,0.02,9.28,9.30,0.00,-0.08
"20-OCT-2013 07:30","BDE_EDN.1","688","697",14.78,56.59,0.05,0.00,9.56,9.54,0.00,-0.39
"20-OCT-2013 07:30","BDE_GOR.1","688","699",-21.73,56.59,0.14,0.00,9.56,9.46,0.00,0.41
"20-OCT-2013 07:30","BDE_T1.T1","688","687",3.40,20.80,0.01,0.01,9.56,9.58,0.00,-0.05
"20-OCT-2013 07:30","BDE_T2.T2","688","687",3.40,20.00,0.00,0.01,9.56,9.58,0.00,-0.05
"20-OCT-2013 07:30","BEN_HAY1.1","629","453",254.84,700.00,6.51,1.50,9.06,9.61,0.00,32.01
"20-OCT-2013 07:30","BEN_OHB.1","630","657",5.58,590.25,0.02,0.00,9.06,9.08,0.00,-0.02
"20-OCT-2013 07:30","BEN_OHC.1","630","662",-11.17,590.25,0.03,0.00,9.06,9.06,0.00,-0.13
"20-OCT-2013 07:30","BEN_T27.T27","630","617",0.00,10.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T28.T28","630","628",0.00,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T29.T29","630","618",0.00,10.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T30.T30","630","629",255.59,9999.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T42.L42","624","626",39.77,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T42.M42","623","626",39.77,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T42.T42","630","626",-79.54,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T44.L44","621","625",39.77,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T44.M44","619","625",39.77,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T44.T44","630","625",-79.54,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T46.L46","622","627",39.77,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T46.M46","620","627",39.77,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_T46.T46","630","627",-79.54,2000.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","BEN_TWZ.1","630","669",12.02,450.78,0.05,0.00,9.06,9.08,0.00,-0.11
"20-OCT-2013 07:30","BLN_KIK.1","487","489",12.37,62.11,0.22,0.00,9.64,9.78,0.00,-0.21
"20-OCT-2013 07:30","BLN_KIK.2","487","495",-1.39,62.11,0.01,0.00,9.64,9.56,0.00,-0.01
"20-OCT-2013 07:30","BLN_STK1.1","489","510",-8.43,76.00,0.08,0.00,9.78,9.65,0.00,0.15
"20-OCT-2013 07:30","BLN_STK2.1","489","510",-8.49,116.98,0.12,0.00,9.78,9.65,0.00,-0.03
"20-OCT-2013 07:30","BLN_T1.T1","489","488",9.69,58.50,0.01,0.06,9.78,9.79,0.00,-0.29
"20-OCT-2013 07:30","BLN_T2.T2","489","488",9.65,58.50,0.01,0.06,9.78,9.79,0.00,-0.29
"20-OCT-2013 07:30","BLN_T3.T3","489","488",9.45,76.20,0.01,0.02,9.78,9.79,0.00,-0.10
"20-OCT-2013 07:30","BOB_HAM1.1","84","129",-3.52,56.59,0.06,0.00,10.51,10.35,0.00,-0.05
"20-OCT-2013 07:30","BOB_HAM2.1","84","129",-3.52,56.59,0.06,0.00,10.51,10.35,0.00,-0.05
"20-OCT-2013 07:30","BOB_MER.33","83","103",0.00,13.70,0.00,0.00,10.52,10.52,0.00,0.00
"20-OCT-2013 07:30","BOB_OTA1.1","84","102",-9.88,69.35,0.06,0.00,10.51,10.45,0.00,-0.02
"20-OCT-2013 07:30","BOB_OTA1.2","749","102",32.77,96.60,0.06,0.00,10.39,10.45,0.00,0.71
"20-OCT-2013 07:30","BOB_OTA2.1","84","752",-11.38,69.35,0.07,0.00,10.51,10.41,0.00,0.20
"20-OCT-2013 07:30","BOB_OTA2.2","749","752",24.06,96.60,0.04,0.00,10.39,10.41,0.00,0.09
"20-OCT-2013 07:30","BOB_T2.T2","84","83",5.17,37.00,0.01,0.03,10.51,10.52,0.00,-0.16
"20-OCT-2013 07:30","BOB_T3.T3","84","83",5.03,37.00,0.01,0.03,10.51,10.52,0.00,-0.16
"20-OCT-2013 07:30","BPE_BRK1.1","379","325",65.64,712.57,0.54,0.00,9.77,9.85,0.00,-0.02
"20-OCT-2013 07:30","BPE_BRK2.1","379","325",65.52,712.57,0.54,0.00,9.77,9.85,0.00,-0.03
"20-OCT-2013 07:30","BPE_HAY1.1","379","455",-26.91,321.99,0.44,0.00,9.77,9.61,0.00,-0.02
"20-OCT-2013 07:30","BPE_HAY2.1","379","455",-26.91,321.99,0.44,0.00,9.77,9.61,0.00,-0.02
"20-OCT-2013 07:30","BPE_MHO1.1","378","389",8.72,53.92,0.10,0.00,9.74,9.85,0.00,0.00
"20-OCT-2013 07:30","BPE_MHO2.1","378","388",8.67,53.92,0.09,0.00,9.74,9.85,0.00,0.00
"20-OCT-2013 07:30","BPE_MTR1.1","378","394",22.23,63.83,0.48,0.00,9.74,10.29,0.00,3.61
"20-OCT-2013 07:30","BPE_T1.L1","793","375",0.00,34.80,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","BPE_T1.M1","378","375",-11.54,58.00,0.01,0.00,9.74,9.76,0.00,-0.12
"20-OCT-2013 07:30","BPE_T1.T1","379","375",11.58,58.00,0.00,0.08,9.77,9.76,0.00,-0.45
"20-OCT-2013 07:30","BPE_T10.T10","379","373",8.09,101.30,0.01,0.03,9.77,9.79,0.00,-0.13
"20-OCT-2013 07:30","BPE_T15.T15","379","374",0.10,23.60,0.00,0.01,9.77,9.79,0.00,-0.04
"20-OCT-2013 07:30","BPE_T16.T16","379","374",0.09,14.40,0.00,0.01,9.77,9.79,0.00,-0.06
"20-OCT-2013 07:30","BPE_T2.L2","794","376",0.00,34.80,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","BPE_T2.M2","378","376",-11.53,58.00,0.01,0.00,9.74,9.76,0.00,-0.12
"20-OCT-2013 07:30","BPE_T2.T2","379","376",11.57,58.00,0.00,0.08,9.77,9.76,0.00,-0.45
"20-OCT-2013 07:30","BPE_T3.L3","795","377",0.00,34.80,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","BPE_T3.M3","378","377",-11.53,58.00,0.01,0.00,9.74,9.76,0.00,-0.12
"20-OCT-2013 07:30","BPE_T3.T3","379","377",11.57,58.00,0.00,0.08,9.77,9.76,0.00,-0.45
"20-OCT-2013 07:30","BPE_T9.T9","379","373",8.06,100.00,0.01,0.02,9.77,9.79,0.00,-0.09
"20-OCT-2013 07:30","BPE_TKU1.1","379","369",12.68,321.99,0.28,0.00,9.77,10.04,0.00,0.29
"20-OCT-2013 07:30","BPE_TKU2.1","379","369",12.69,321.99,0.28,0.00,9.77,10.04,0.00,0.29
"20-OCT-2013 07:30","BPE_TNG1.1","379","404",-23.92,266.35,0.24,0.00,9.77,9.70,0.00,-0.24
"20-OCT-2013 07:30","BPE_TWC_LTN1.1","379","418",-109.46,730.48,0.15,0.00,9.77,9.76,0.00,0.06
"20-OCT-2013 07:30","BPE_TWC_LTN1.2","384","418",29.18,730.48,0.03,0.00,9.75,9.76,0.00,0.01
"20-OCT-2013 07:30","BPE_TWC_LTN1.3","420","418",80.37,234.00,0.06,0.00,9.74,9.76,0.00,0.62
"20-OCT-2013 07:30","BPE_TWF1.1","373","416",0.00,2000.00,0.00,0.00,9.79,9.79,0.00,0.00
"20-OCT-2013 07:30","BPE_WDV1.1","378","406",-17.72,63.83,0.09,0.00,9.74,9.68,0.00,0.12
"20-OCT-2013 07:30","BPE_WDV2.1","378","406",-17.71,64.00,0.09,0.00,9.74,9.68,0.00,0.12
"20-OCT-2013 07:30","BPE_WGN1.1","378","392",15.44,74.00,0.12,0.00,9.74,9.80,0.00,-0.12
"20-OCT-2013 07:30","BPE_WGN1.2","392","408",9.85,74.00,0.07,0.00,9.80,9.85,0.00,-0.07
"20-OCT-2013 07:30","BPE_WGN2.1","378","391",14.78,73.50,0.11,0.00,9.74,9.80,0.00,-0.12
"20-OCT-2013 07:30","BPE_WGN2.2","391","408",10.53,74.00,0.07,0.00,9.80,9.85,0.00,-0.07
"20-OCT-2013 07:30","BPE_WIL1.1","379","385",-21.86,730.48,0.05,0.00,9.77,9.75,0.00,-0.06
"20-OCT-2013 07:30","BPE_WIL1.2","385","477",-20.64,730.48,0.32,0.00,9.75,9.64,0.00,-0.34
"20-OCT-2013 07:30","BRB_HPI1.1","33","14",-47.48,352.09,0.55,0.00,10.63,10.46,0.00,1.32
"20-OCT-2013 07:30","BRB_MDN.1","33","13",5.79,457.00,0.00,0.00,10.63,10.64,0.00,0.00
"20-OCT-2013 07:30","BRB_T2.T2","33","32",20.42,98.80,0.04,0.03,10.63,10.66,0.00,-0.17
"20-OCT-2013 07:30","BRB_T3.T3","33","32",20.70,98.80,0.04,0.03,10.63,10.66,0.00,-0.16
"20-OCT-2013 07:30","BRK_SFD1.1","325","350",40.06,261.00,0.32,0.00,9.85,9.93,0.00,-0.01
"20-OCT-2013 07:30","BRK_SFD2.1","325","350",40.16,261.02,0.33,0.00,9.85,9.93,0.00,-0.01
"20-OCT-2013 07:30","BRK_SFD3.1","325","350",39.46,261.00,0.32,0.00,9.85,9.93,0.00,-0.03
"20-OCT-2013 07:30","BRK_T1.T1","324","325",-10.37,39.10,0.01,0.07,9.86,9.85,0.00,-0.35
"20-OCT-2013 07:30","BRY_ISL.1","567","539",34.01,730.00,0.11,0.00,9.33,9.35,0.00,-0.13
"20-OCT-2013 07:30","BRY_T2.T2","563","560",6.08,36.60,0.01,0.04,9.34,9.35,0.00,-0.20
