"DateTime","Branch","FromBus","ToBus","Flow (MW) (From->To)","Capacity (MW)","DynamicLoss (MW)","FixedLoss (MW)","FromBusPrice ($/MWh)","ToBusPrice ($/MWh)","BranchPrice ($/MWh)","BranchRentals ($)"
"20-OCT-2013 07:30","STK_T8.T8","511","505",14.54,57.07,0.01,0.09,9.62,9.63,0.00,-0.42
"20-OCT-2013 07:30","STK_UTK1.1","766","507",-4.16,32.00,0.06,0.00,9.82,9.67,0.00,0.00
"20-OCT-2013 07:30","STK_UTK1.2","766","512",4.10,23.00,0.04,0.00,9.82,9.91,0.00,0.00
"20-OCT-2013 07:30","STU_T5.T5","663","664",-3.12,11.50,0.01,0.04,9.34,9.32,0.00,-0.18
"20-OCT-2013 07:30","STU_T6.T6","663","664",-3.13,11.50,0.01,0.04,9.34,9.32,0.00,-0.18
"20-OCT-2013 07:30","STU_TIM.1","664","571",8.60,53.92,0.11,0.00,9.32,9.28,0.00,-0.68
"20-OCT-2013 07:30","SVL_T1.T1","21","20",16.73,108.90,0.02,0.04,10.48,10.49,0.00,-0.21
"20-OCT-2013 07:30","SVL_T2.T2","22","20",15.66,119.07,0.01,0.05,10.48,10.49,0.00,-0.25
"20-OCT-2013 07:30","SWN_T1A.T1A","31","29",0.00,2000.00,0.00,0.00,10.39,10.39,0.00,0.00
"20-OCT-2013 07:30","SWN_T1B.T1B","31","28",0.00,2000.00,0.00,0.00,10.39,10.39,0.00,0.00
"20-OCT-2013 07:30","SWN_T2.T2","31","30",0.01,47.50,0.00,0.01,10.39,10.41,0.00,-0.06
"20-OCT-2013 07:30","TAA_T1.T1","171","170",-24.00,2000.00,0.00,0.00,9.70,9.70,0.00,0.00
"20-OCT-2013 07:30","TAA_WRK1.1","171","226",24.00,2000.00,0.00,0.00,9.70,9.70,0.00,0.00
"20-OCT-2013 07:30","TAK_T5.T5","100","98",20.90,126.20,0.01,0.06,10.37,10.38,0.00,-0.27
"20-OCT-2013 07:30","TAK_T8.T8","99","98",23.01,126.20,0.01,0.06,10.37,10.38,0.00,-0.30
"20-OCT-2013 07:30","TAP_T1.T1","413","412",0.00,2000.00,0.00,0.00,9.68,9.68,0.00,0.00
"20-OCT-2013 07:30","TAP_WDV1.1","413","406",0.00,2000.00,0.00,0.00,9.68,9.68,0.00,0.00
"20-OCT-2013 07:30","TGA_T1.T1","280","278",5.38,29.65,0.01,0.02,10.13,10.14,0.00,-0.08
"20-OCT-2013 07:30","TGA_T2.T2","280","278",5.37,29.65,0.01,0.02,10.13,10.14,0.00,-0.08
"20-OCT-2013 07:30","TGA_T3.T3","280","279",1.09,108.40,0.00,0.02,10.13,10.14,0.00,-0.13
"20-OCT-2013 07:30","TGA_T4.T4","280","279",1.35,108.40,0.00,0.03,10.13,10.14,0.00,-0.15
"20-OCT-2013 07:30","THI_T1.T1","271","269",0.00,2000.00,0.00,0.00,10.11,10.11,0.00,0.00
"20-OCT-2013 07:30","THI_T2.T2","271","270",0.00,2000.00,0.00,0.00,10.11,10.11,0.00,0.00
"20-OCT-2013 07:30","THI_WKM1.1","271","199",47.91,435.00,0.23,0.00,10.11,10.16,0.00,0.00
"20-OCT-2013 07:30","TIM_T2.T2","571","570",9.33,26.50,0.02,0.03,9.28,9.35,0.00,0.07
"20-OCT-2013 07:30","TIM_T3.T3","571","570",9.12,26.50,0.02,0.03,9.28,9.35,0.00,0.07
"20-OCT-2013 07:30","TIM_T4.T4","571","570",9.58,27.80,0.02,0.02,9.28,9.35,0.00,0.09
"20-OCT-2013 07:30","TIM_T5.T5","573","571",19.81,122.10,0.03,0.02,9.21,9.28,0.00,0.50
"20-OCT-2013 07:30","TIM_T8.T8","572","571",19.86,124.40,0.03,0.02,9.21,9.28,0.00,0.50
"20-OCT-2013 07:30","TIM_TKA.1","555","576",-9.64,56.59,0.10,0.00,9.20,9.11,0.00,0.00
"20-OCT-2013 07:30","TIM_TKA.2","555","571",14.11,56.59,0.13,0.00,9.20,9.28,0.00,0.00
"20-OCT-2013 07:30","TIM_TMK1.1","571","578",16.92,73.54,0.11,0.00,9.28,9.35,0.00,0.00
"20-OCT-2013 07:30","TIM_TMK2.1","571","579",17.08,77.00,0.11,0.00,9.28,9.34,0.00,0.00
"20-OCT-2013 07:30","TKA_T1.T1","574","575",1.92,6.70,0.00,0.01,9.10,9.10,0.00,-0.06
"20-OCT-2013 07:30","TKA_T6.T6","576","574",-9.66,34.60,0.01,0.01,9.11,9.10,0.00,-0.06
"20-OCT-2013 07:30","TKB_T2.T2","667","666",-34.20,2000.00,0.00,0.00,9.11,9.11,0.00,0.00
"20-OCT-2013 07:30","TKB_T3.T3","667","665",-34.20,2000.00,0.00,0.00,9.11,9.11,0.00,0.00
"20-OCT-2013 07:30","TKB_TWZ.1","667","669",-46.29,589.11,0.15,0.00,9.11,9.08,0.00,-0.03
"20-OCT-2013 07:30","TKH_T1.T1","251","250",0.72,2.30,0.00,0.01,10.52,10.65,0.00,-0.01
"20-OCT-2013 07:30","TKH_WAI1.1","251","248",-0.75,24.51,0.03,0.00,10.52,10.08,0.00,0.00
"20-OCT-2013 07:30","TKR_T1.T1","472","471",17.63,110.70,0.03,0.02,9.66,9.68,0.00,-0.11
"20-OCT-2013 07:30","TKR_T2.T2","472","471",17.70,110.70,0.03,0.02,9.66,9.68,0.00,-0.11
"20-OCT-2013 07:30","TKR_WIL1.1","472","476",-20.33,297.41,0.10,0.00,9.66,9.63,0.00,-0.10
"20-OCT-2013 07:30","TKR_WIL2.1","472","476",-23.97,297.41,0.11,0.00,9.66,9.63,0.00,-0.07
"20-OCT-2013 07:30","TKU_T1.T1","369","367",-37.50,2000.00,0.00,0.00,10.04,10.04,0.00,0.00
"20-OCT-2013 07:30","TKU_T2.T2","369","366",-37.50,2000.00,0.00,0.00,10.04,10.04,0.00,0.00
"20-OCT-2013 07:30","TKU_T21.T21","368","369",-3.78,23.90,0.01,0.03,10.06,10.04,0.00,-0.13
"20-OCT-2013 07:30","TKU_T3.T3","369","365",-37.50,2000.00,0.00,0.00,10.04,10.04,0.00,0.00
"20-OCT-2013 07:30","TKU_T4.T4","369","364",-37.50,2000.00,0.00,0.00,10.04,10.04,0.00,0.00
"20-OCT-2013 07:30","TKU_WKM1.1","369","199",85.74,321.99,0.80,0.00,10.04,10.16,0.00,0.84
"20-OCT-2013 07:30","TKU_WKM2.1","369","199",85.28,321.99,0.80,0.00,10.04,10.16,0.00,0.82
"20-OCT-2013 07:30","TMI_T1.T1","282","281",6.95,36.30,0.01,0.04,10.09,10.11,0.00,-0.21
"20-OCT-2013 07:30","TMI_T2.T2","282","281",5.73,45.00,0.01,0.01,10.09,10.11,0.00,-0.07
"20-OCT-2013 07:30","TMK_T1.T1","578","577",16.80,60.70,0.03,0.02,9.35,9.36,0.00,-0.08
"20-OCT-2013 07:30","TMK_T2.T2","579","577",16.96,60.70,0.03,0.02,9.34,9.36,0.00,-0.07
"20-OCT-2013 07:30","TMN_T5.T5","401","400",2.06,36.00,0.01,0.01,10.06,10.09,0.00,-0.05
"20-OCT-2013 07:30","TMN_T8.T8","401","400",1.84,30.00,0.00,0.01,10.06,10.09,0.00,-0.06
"20-OCT-2013 07:30","TMN_TWH1.1","401","153",32.87,480.89,0.73,0.00,10.06,10.24,0.00,-0.74
"20-OCT-2013 07:30","TMU_T1.T1","112","111",13.27,40.60,0.02,0.02,10.82,10.88,0.00,0.18
"20-OCT-2013 07:30","TMU_T2.T2","112","111",13.24,40.90,0.02,0.02,10.82,10.88,0.00,0.18
"20-OCT-2013 07:30","TNG_T11.T11","404","402",13.82,62.80,0.03,0.03,9.70,9.72,0.00,-0.13
"20-OCT-2013 07:30","TNG_T12.T12","404","402",13.81,62.80,0.03,0.03,9.70,9.72,0.00,-0.13
"20-OCT-2013 07:30","TNG_T2.T2","404","403",1.13,30.00,0.00,0.01,9.70,9.72,0.00,-0.06
"20-OCT-2013 07:30","TNG_T3.T3","404","403",1.33,35.90,0.00,0.01,9.70,9.72,0.00,-0.05
"20-OCT-2013 07:30","TRC_T1.L1","106","110",-3.42,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRC_T1.M1","107","110",21.00,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRC_T1.T1","108","110",-17.58,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRC_T2.L2","106","109",-3.42,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRC_T2.M2","107","109",21.00,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRC_T2.T2","108","109",-17.58,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRC_TWH.1","108","152",35.15,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TRH_TWC1.1","421","419",0.00,2000.00,0.00,0.00,9.74,9.74,0.00,0.00
"20-OCT-2013 07:30","TRK_T1.T1","277","276",19.77,248.00,0.01,0.15,10.04,10.04,0.00,-0.79
"20-OCT-2013 07:30","TRK_T2.T2","277","276",27.41,246.00,0.01,0.13,10.04,10.04,0.00,-0.71
"20-OCT-2013 07:30","TRK_T4.T4","276","275",6.48,20.00,0.01,0.01,10.04,10.09,0.00,0.07
"20-OCT-2013 07:30","TUI_T1.T1","294","302",2.83,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_T15.T15","297","302",-0.24,2.30,0.00,0.01,10.21,10.17,0.00,-0.06
"20-OCT-2013 07:30","TUI_T2.T2","299","302",2.83,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_T3.T3","298","302",2.83,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_T4.T4","301","302",2.75,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_T5.T5","296","302",2.75,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_T6.T6","300","302",0.00,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_T7.T7","295","302",0.00,2000.00,0.00,0.00,10.17,10.17,0.00,0.00
"20-OCT-2013 07:30","TUI_WRA1.1","302","321",2.42,36.00,0.01,0.00,10.17,10.22,0.00,0.00
"20-OCT-2013 07:30","TUI_WRA2.1","302","320",2.41,36.00,0.01,0.00,10.17,10.22,0.00,0.00
"20-OCT-2013 07:30","TUK_TWH1.1","154","152",0.00,2000.00,0.00,0.00,10.23,10.23,0.00,0.00
"20-OCT-2013 07:30","TWC_T1.T1","420","419",0.00,2000.00,0.00,0.00,9.74,9.74,0.00,0.00
"20-OCT-2013 07:30","TWC_T2.T2","420","419",0.00,2000.00,0.00,0.00,9.74,9.74,0.00,0.00
"20-OCT-2013 07:30","TWF_T1.T1","416","415",0.00,2000.00,0.00,0.00,9.79,9.79,0.00,0.00
"20-OCT-2013 07:30","TWF_T2.T2","417","414",0.00,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","TWH_T1.T1","153","152",-7.46,132.00,0.01,0.04,10.24,10.23,0.00,-0.20
"20-OCT-2013 07:30","TWH_T2.T2","153","152",-7.44,132.00,0.01,0.04,10.24,10.23,0.00,-0.20
"20-OCT-2013 07:30","TWZ_T18.T18","668","669",-1.42,25.80,0.00,0.04,9.09,9.08,0.00,-0.16
"20-OCT-2013 07:30","TWZ_T19.T19","668","669",-1.42,25.80,0.00,0.04,9.09,9.08,0.00,-0.16
"20-OCT-2013 07:30","UHT_T1.T1","474","473",5.76,37.10,0.01,0.05,9.65,9.66,0.00,-0.25
"20-OCT-2013 07:30","UHT_T2.T2","474","473",5.76,37.10,0.01,0.05,9.65,9.66,0.00,-0.23
"20-OCT-2013 07:30","WAA_T1.T1","356","353",0.00,2000.00,0.00,0.00,9.92,9.92,0.00,0.00
"20-OCT-2013 07:30","WAA_T2.T2","356","354",-4.08,2000.00,0.00,0.00,9.92,9.92,0.00,0.00
"20-OCT-2013 07:30","WAA_T3.T3","356","355",-5.84,2000.00,0.00,0.00,9.92,9.92,0.00,0.00
"20-OCT-2013 07:30","WAA_T4.T4","356","354",-4.08,2000.00,0.00,0.00,9.92,9.92,0.00,0.00
"20-OCT-2013 07:30","WAA_T5.T5","356","353",0.00,2000.00,0.00,0.00,9.92,9.92,0.00,0.00
"20-OCT-2013 07:30","WAI_T1.T1","247","249",-3.23,12.30,0.01,0.03,10.07,10.05,0.00,-0.14
"20-OCT-2013 07:30","WAI_T2.T2","247","249",-3.26,11.50,0.01,0.04,10.07,10.05,0.00,-0.19
"20-OCT-2013 07:30","WAI_T5.T5","248","247",-0.75,2.60,0.00,0.00,10.08,10.07,0.00,-0.02
"20-OCT-2013 07:30","WDV_T1.T1","406","405",0.94,4.50,0.00,0.01,9.68,9.69,0.00,-0.03
"20-OCT-2013 07:30","WDV_T2.T2","406","405",0.96,4.50,0.00,0.01,9.68,9.69,0.00,-0.03
"20-OCT-2013 07:30","WEL_T1.T1","50","49",8.28,33.20,0.01,0.05,10.96,10.97,0.00,-0.28
"20-OCT-2013 07:30","WEL_T2.T2","51","49",8.41,32.60,0.01,0.04,10.96,10.97,0.00,-0.20
"20-OCT-2013 07:30","WGN_T1.T1","408","407",8.30,35.30,0.01,0.03,9.85,9.87,0.00,-0.14
"20-OCT-2013 07:30","WGN_T2.T2","408","407",5.23,24.00,0.01,0.04,9.85,9.87,0.00,-0.19
"20-OCT-2013 07:30","WGN_WVY1.1","408","358",6.68,78.00,0.05,0.00,9.85,9.88,0.00,-0.15
"20-OCT-2013 07:30","WHE_T1.T1","288","287",-12.00,2000.00,0.00,0.00,10.08,10.08,0.00,0.00
"20-OCT-2013 07:30","WHI_T1.T1","307","303",23.39,62.00,0.03,0.03,9.86,9.89,0.00,0.09
"20-OCT-2013 07:30","WHI_T2.T2","307","303",23.13,62.00,0.03,0.03,9.86,9.89,0.00,0.09
"20-OCT-2013 07:30","WHI_T3.T3","307","303",24.05,62.00,0.03,0.03,9.86,9.89,0.00,0.08
"20-OCT-2013 07:30","WHI_T4.T4","307","306",0.00,2000.00,0.00,0.00,9.86,9.86,0.00,0.00
"20-OCT-2013 07:30","WHI_T5.T5","307","304",0.00,2000.00,0.00,0.00,9.86,9.86,0.00,0.00
"20-OCT-2013 07:30","WHI_T7.T7","307","305",0.00,2000.00,0.00,0.00,9.86,9.86,0.00,0.00
"20-OCT-2013 07:30","WHI_WRK1.1","307","229",-94.30,533.09,0.93,0.00,9.86,9.76,0.00,0.12
"20-OCT-2013 07:30","WHL_T1.T1","746","745",0.00,2000.00,0.00,0.00,9.23,9.23,0.00,0.00
"20-OCT-2013 07:30","WHU_T1.T1","149","148",9.17,26.40,0.02,0.03,10.62,10.69,0.00,0.04
"20-OCT-2013 07:30","WHU_T2.T2","149","148",8.99,25.20,0.02,0.03,10.62,10.69,0.00,0.03
"20-OCT-2013 07:30","WHU_T3.T3","149","148",9.81,23.00,0.02,0.04,10.62,10.69,0.00,0.01
"20-OCT-2013 07:30","WHU_WKO1.1","149","151",23.41,113.00,0.09,0.00,10.62,10.67,0.00,0.00
"20-OCT-2013 07:30","WHU_WKO2.1","149","151",23.37,112.60,0.09,0.00,10.62,10.67,0.00,0.00
"20-OCT-2013 07:30","WIL_T3.T3","477","475",9.70,110.00,0.00,0.05,9.64,9.64,0.00,-0.23
"20-OCT-2013 07:30","WIL_T5.T5","477","475",9.70,109.50,0.00,0.05,9.64,9.64,0.00,-0.23
"20-OCT-2013 07:30","WIL_T8.T8","477","476",9.73,293.30,0.00,0.05,9.64,9.63,0.00,-0.32
"20-OCT-2013 07:30","WIR_T1.T1","102","101",22.79,91.90,0.02,0.09,10.45,10.45,0.00,-0.61
"20-OCT-2013 07:30","WIR_T2.T2","752","101",12.63,91.90,0.02,0.04,10.41,10.45,0.00,-0.08
"20-OCT-2013 07:30","WKM_T1.T1","199","192",-11.50,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T2.T2","199","193",-11.50,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T3.T3","199","194",-11.50,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T4.T4","199","195",-11.50,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T8.L8","196","197",-7.47,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T8.M8","198","197",68.19,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T8.T8","199","197",-60.73,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_T9.T9","199","198",-44.81,2000.00,0.00,0.00,10.16,10.16,0.00,0.00
"20-OCT-2013 07:30","WKM_TIE1.1","199","200",107.53,1066.00,0.01,0.00,10.16,10.16,0.00,0.01
"20-OCT-2013 07:30","WKM_TIE2.1","199","200",108.35,1066.00,0.01,0.00,10.16,10.16,0.00,0.01
"20-OCT-2013 07:30","WKO_T1.T1","151","150",10.79,41.10,0.02,0.03,10.67,10.68,0.00,-0.18
"20-OCT-2013 07:30","WKO_T2.T2","151","150",10.57,36.60,0.02,0.03,10.67,10.68,0.00,-0.16
"20-OCT-2013 07:30","WMG_WPT1.1","519","767",-4.30,54.49,0.02,0.00,9.84,9.80,0.00,0.00
"20-OCT-2013 07:30","WMG_WPT1.2","519","768",2.47,54.00,0.01,0.00,9.84,9.87,0.00,0.00
"20-OCT-2013 07:30","WMG_WPT1.3","519","516",1.81,2000.00,0.00,0.00,9.84,9.84,0.00,0.00
"20-OCT-2013 07:30","WMG_WPT2.1","518","513",-4.26,96.60,0.02,0.00,9.86,9.82,0.00,0.00
"20-OCT-2013 07:30","WMG_WPT2.2","518","515",2.45,96.60,0.01,0.00,9.86,9.90,0.00,0.00
"20-OCT-2013 07:30","WMG_WPT2.3","518","517",1.79,2000.00,0.00,0.00,9.86,9.86,0.00,0.00
"20-OCT-2013 07:30","WPA_T1.T1","213","212",-22.00,2000.00,0.00,0.00,10.15,10.15,0.00,0.00
"20-OCT-2013 07:30","WPR_T12.T12","548","547",11.88,105.70,0.01,0.04,9.40,9.40,0.00,-0.25
"20-OCT-2013 07:30","WPR_T13.T13","549","547",11.88,105.70,0.01,0.04,9.40,9.40,0.00,-0.25
"20-OCT-2013 07:30","WPR_T3.T3","547","546",3.22,13.60,0.00,0.01,9.40,9.42,0.00,-0.05
"20-OCT-2013 07:30","WPT_T1.T1","768","514",2.46,20.40,0.00,0.02,9.87,9.90,0.00,-0.07
"20-OCT-2013 07:30","WPT_T2.T2","515","514",2.43,24.20,0.00,0.02,9.90,9.90,0.00,-0.11
"20-OCT-2013 07:30","WPW_T1.T1","411","409",4.51,26.10,0.01,0.04,10.10,10.12,0.00,-0.22
"20-OCT-2013 07:30","WPW_T2.T2","410","409",5.97,29.70,0.01,0.03,10.10,10.12,0.00,-0.13
"20-OCT-2013 07:30","WRA_T1.T1","319","321",-2.39,11.50,0.00,0.04,10.24,10.22,0.00,-0.19
"20-OCT-2013 07:30","WRA_T2.T2","319","320",-2.38,11.50,0.00,0.04,10.24,10.22,0.00,-0.19
"20-OCT-2013 07:30","WRD_T1.T1","54","52",16.38,65.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","WRD_T2.T2","53","52",16.45,65.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","WRD_T3.T3","748","52",15.98,65.00,0.00,0.00,10.47,10.47,0.00,0.00
"20-OCT-2013 07:30","WRK_T1.T1","229","222",-30.71,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T2.T2","229","221",-12.61,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T3.L3","220","228",27.59,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T3.M3","223","228",24.70,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T3.T3","229","228",-52.29,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T30.T30","226","229",34.51,67.90,0.12,0.08,9.70,9.76,0.00,0.12
"20-OCT-2013 07:30","WRK_T4.L4","224","227",24.70,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T4.M4","225","227",24.70,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WRK_T4.T4","229","227",-49.40,2000.00,0.00,0.00,9.76,9.76,0.00,0.00
"20-OCT-2013 07:30","WTK_T21.T21","678","670",-24.26,75.30,0.03,0.04,9.05,9.02,0.00,0.15
"20-OCT-2013 07:30","WTK_T22.T22","678","670",-24.65,75.30,0.03,0.04,9.05,9.02,0.00,0.15
"20-OCT-2013 07:30","WTK_T23.L23","809","674",0.00,48.00,0.00,0.00,9.01,9.01,0.00,0.00
"20-OCT-2013 07:30","WTK_T23.M23","676","674",-23.38,80.00,0.00,0.00,9.02,9.01,0.00,0.04
"20-OCT-2013 07:30","WTK_T23.T23","678","674",23.44,93.50,0.00,0.10,9.05,9.01,0.00,-0.94
"20-OCT-2013 07:30","WTK_T24.L24","810","675",0.00,48.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","WTK_T24.M24","677","675",-12.35,80.00,0.00,0.00,9.06,9.06,0.00,0.00
"20-OCT-2013 07:30","WTK_T24.T24","678","675",12.41,93.50,0.00,0.10,9.05,9.06,0.00,-0.44
"20-OCT-2013 07:30","WTK_T28.T28","670","673",1.05,5.50,0.00,0.00,9.02,9.04,0.00,-0.01
"20-OCT-2013 07:30","WTU_T3.T3","759","322",16.94,116.00,0.02,0.05,9.89,9.90,0.00,-0.24
"20-OCT-2013 07:30","WTU_T4.T4","323","322",16.94,113.00,0.02,0.05,9.89,9.90,0.00,-0.23
"20-OCT-2013 07:30","WVY_T1.T1","358","357",2.90,10.00,0.00,0.01,9.88,9.89,0.00,-0.03
"20-OCT-2013 07:30","WWD_T1.T1","481","480",0.00,2000.00,0.00,0.00,9.57,9.57,0.00,0.00
"20-OCT-2013 07:30","WWD_T2.T2","482","764",0.00,2000.00,0.00,0.00,9.58,9.58,0.00,0.00
